track_id,genre,lyrics
TRCKBWP128F1491042,Pop,38:2 42:5 47:2 69:1 102:2 112:1 114:3 177:5 179:2 198:2 243:7 401:1 405:5 429:1 457:1 543:1 598:1 665:1 691:1 877:1 986:1 1011:1 1092:1 1159:1 1319:1 1338:1 1384:1 1495:1 1502:1 1541:3 1566:1 1618:3 1671:1 1802:1 1936:1 1987:1 2580:1 2670:1 3680:10 3870:1 4206:1 4570:1 4790:1 4990:1
TRELEDU128F92D1A57,Pop,3:3 5:3 6:1 8:4 10:1 19:5 23:2 48:1 56:1 58:2 64:2 65:1 71:6 85:6 88:15 94:2 98:2 116:2 119:3 216:2 224:7 268:2 279:1 313:2 345:4 367:15 373:1 433:1 806:6 894:1 2177:1 3072:2
TRHUAFL128F426A632,Pop,7:9 17:1 38:2 42:2 102:2 114:1 177:1 179:2 198:8 243:4 273:1 296:1 309:3 359:5 397:11 405:3 408:1 412:4 418:3 428:11 496:2 556:3 598:1 675:2 691:1 718:3 750:1 848:1 889:3 895:5 974:1 986:4 1010:3 1011:1 1026:1 1066:2 1275:1 1319:6 1384:3 1629:3 1701:3 1717:3 2091:1 2455:1 2516:3 2554:3 2679:2 2962:1 3321:2 3691:1 3931:2 4272:2 4355:1 4471:2 4667:1 4709:1
TRHYOSE128F1460E2A,Pop,7:4 17:1 38:8 90:1 102:4 112:1 114:1 177:6 198:4 243:5 273:1 351:5 383:2 397:1 405:4 428:1 457:1 484:1 543:1 598:4 606:8 664:10 665:5 841:2 895:4 903:5 931:2 1066:1 1092:1 1275:2 1479:1 1493:2 1523:4 1669:1 1753:1 1771:1 1873:1 1880:4 2091:1 2212:1 2583:10 2656:1 2739:1 2760:5 2784:5 2888:1 3067:5 3701:1 3904:1 4334:1 4398:4 4407:1 4552:1
TRZEJTI128F4259DE4,Pop,1:5 2:24 3:16 7:4 10:16 11:4 17:27 18:16 20:5 23:3 30:3 32:12 39:3 41:18 49:16 66:16 118:9 121:4 134:3 199:5 313:8 327:8 329:5 445:4 726:16 821:4 1415:4
TRPDMLK128F42A2561,Pop,6:3 7:10 112:3 114:5 117:6 151:4 177:1 236:10 246:10 288:6 296:3 298:4 309:6 314:3 383:1 436:8 614:2 696:3 719:1 746:5 857:3 966:3 1014:3 1243:3 1516:3 1726:6 1754:2 2086:2 2148:1 2151:2 2269:2 2422:1 2463:2 2652:2 2653:1 3071:1 3955:1 4165:3 4461:3
TROPFRP128F92E1DA7,Pop,20:1 22:1 97:3 102:4 122:2 158:2 181:2 189:1 218:3 365:3 385:9 442:1 463:2 480:1 498:1 559:3 579:5 586:2 600:2 653:1 671:1 703:1 734:2 807:1 958:1 995:1 1016:1 1025:1 1082:1 1088:1 1229:3 1240:2 1324:2 1423:1 1509:1 1583:2 1828:1 1852:1 1892:2 2178:1 2259:1 2724:1 2926:1 3754:2 3838:1 3949:1 4438:1 4458:1 4507:1 4768:1
TRMMZRE128F42B799E,Pop,42:9 47:8 90:4 102:4 177:12 243:5 273:1 383:13 405:2 408:1 457:1 484:1 664:2 665:1 722:1 889:4 896:2 1132:1 1213:4 1237:1 1441:1 1652:3 1669:2 1717:1 1737:1 1771:8 1802:1 1971:1 2343:1 2365:1 2446:2 2525:2 2580:1 2689:1 2761:1 2777:1 2835:1 2910:1 2934:1 2948:4 2972:1 3053:1 3112:1 3548:1 4454:4 4799:1
TRPJMYM128F932673E,Pop,10:2 12:10 13:1 19:10 22:1 42:3 44:1 90:11 97:1 112:2 155:2 198:7 286:5 639:4 650:2 653:6 1060:6 1139:4 1277:6 1404:5 1416:2 1689:3 1775:1 2039:3 2285:4 2619:6 2669:2 2929:2 3253:1 3302:1 3358:12 3404:1 3605:6 4696:1 4784:1 4933:1
TRIIAWN128E0798B3D,Pop,1:4 2:8 3:1 4:3 5:2 6:1 7:6 9:1 10:6 12:1 15:1 16:1 17:1 24:2 31:1 32:1 36:1 40:3 41:1 43:2 44:1 54:6 55:3 60:7 61:1 63:1 71:4 74:1 84:1 91:1 95:2 115:2 118:2 124:1 126:1 140:1 154:2 164:2 193:1 201:2 217:2 224:2 228:1 255:1 267:1 291:1 336:2 375:2 393:2 432:4 518:1 529:2 628:2 683:1 1352:1 1412:6
TRKYOCL128F4248049,Pop,1:5 2:3 3:5 4:11 5:3 6:1 7:1 8:6 9:8 12:1 13:5 14:1 16:1 23:1 24:1 28:1 29:1 31:5 33:6 36:1 37:1 39:1 54:3 59:1 62:3 66:4 88:1 94:1 132:1 144:1 149:1 164:3 186:1 188:1 192:1 203:3 223:1 240:5 242:1 251:3 277:1 283:1 290:1 308:1 537:5 608:1 1054:5 1173:1 1218:1 2389:7 2815:4 2973:3 4939:1
TRWCECU128F930B41E,Pop,2:2 3:7 6:1 8:1 9:5 10:2 11:1 12:3 14:3 16:2 19:1 22:1 23:1 25:2 26:3 32:1 33:1 35:1 39:1 44:1 46:3 50:3 54:2 61:1 63:1 70:2 75:1 82:1 83:1 99:1 119:1 124:1 127:1 148:1 160:2 178:1 194:1 233:1 238:1 240:1 267:1 271:1 283:2 364:1 425:1 546:1 627:4 888:1 1041:1 1071:1 3030:1
TRLKSVN128F428AE9B,Pop,1:36 2:4 3:16 4:4 5:12 6:4 7:12 8:16 17:4 27:8 34:4 35:8 39:4 41:4 43:4 61:8 62:4 66:20 95:4 108:4 130:4 165:4 343:4 766:4 877:4 1032:4
TRCSICT128E078AB7B,Pop,1:48 2:17 4:1 5:6 8:6 9:1 11:26 24:3 32:3 36:20 44:14 46:3 71:1 85:1 123:1 175:2 203:1 210:20 376:5 553:5 696:2 799:1 1551:14 1588:10 1775:3 3514:1
TRNPDET128F4267FBA,Pop,1:3 3:13 4:1 6:1 7:1 8:1 14:1 17:1 18:1 19:1 20:1 23:1 29:6 37:2 44:2 51:2 58:2 63:2 64:1 88:1 91:1 97:1 109:1 150:1 159:1 160:1 203:1 224:1 245:1 279:1 290:1 425:1 566:1 593:2 723:1 808:2 1522:1 1727:1 2937:8 3481:2 4662:1
TRIBBTI128F42999B6,Pop,42:9 47:1 90:2 104:8 128:11 272:4 315:11 388:1 498:1 660:1 801:26 951:26 1034:1 1044:1 1238:2 1273:8 1830:1 2061:4 2235:2 2856:1 3093:2 3160:1 3289:1 3443:1 4329:1 4660:1
TRXAENT128F427FA74,Pop,1:5 6:4 70:3 106:1 128:3 151:2 179:1 226:2 253:2 298:1 692:1 1832:1 2265:1 2746:1 3074:2 4854:2
TRXLZLG128F4274011,Pop,7:1 38:2 42:15 47:6 102:15 177:4 181:4 198:3 351:2 359:1 418:6 598:4 643:3 664:8 665:1 896:2 943:3 1010:2 1237:9 1479:1 1495:2 1652:4 1804:6 1987:1 2203:1 2316:1 2583:3 2934:1 3112:2 3663:1 3688:2 3904:3 4113:2 4206:1 4483:3 4557:1 4759:7
TRXTPRO128F92FAE70,Pop,10:1 24:2 28:5 102:3 114:2 117:6 128:4 151:5 179:1 183:2 209:3 288:5 298:1 309:7 314:4 359:3 436:2 614:5 696:1 746:8 1000:3 1066:1 1170:1 1176:5 1226:3 1544:3 1671:1 1789:2 1797:2 1898:1 2604:1 2823:5 2837:1 3071:6 3363:2 3695:1 4417:1 4449:1 4521:1
TRDSCEW128F92F50DC,Pop,6:16 7:4 38:4 42:6 47:1 77:16 90:11 102:4 114:1 177:2 179:6 181:2 198:19 243:4 273:4 296:16 351:2 359:2 383:4 401:5 408:7 418:1 428:6 457:10 474:1 543:2 643:2 664:5 675:9 765:2 974:1 1010:5 1066:5 1079:2 1092:4 1128:5 1339:4 1499:1 1541:2 1866:5 2082:2 2203:1 2446:1 2617:4 2689:5 2727:4 2777:1 2932:1 3017:4 3349:2 3388:4 3980:1 4109:4 4334:1
TRAEBXV128E07993D3,Pop,1:20 2:10 3:27 4:10 5:2 6:9 7:14 8:1 9:11 10:1 12:10 15:7 16:2 19:1 20:8 24:4 25:8 26:4 30:9 31:8 34:8 36:1 37:1 62:8 64:8 65:8 66:3 70:8 73:1 84:2 86:1 100:12 106:8 130:12 131:1 142:1 143:2 145:1 146:1 149:1 154:1 160:1 178:12 184:1 187:1 221:12 229:1 269:1 275:4 339:1 372:1 552:1 786:1 1317:1 1781:2 3650:1
TRLSYSG12903CDCC54,Pop,1:8 2:7 5:5 6:2 9:2 11:5 12:1 13:3 15:2 17:1 20:2 21:6 22:2 27:2 28:2 44:2 48:1 56:2 67:1 69:1 71:1 89:2 140:1 153:2 185:2 191:1 200:1 214:2 227:2 265:2 305:2 324:1 423:1 437:2 447:1 449:1 669:1 704:1 749:1 817:2 910:1 1031:2 1157:1 1332:1 1626:1 2191:1 2461:2 2517:2 2618:1 2978:1 4591:1
TRCBOUR128EF3443BB,Pop,7:2 24:16 38:15 42:7 60:1 77:5 102:2 104:1 158:1 170:4 179:6 209:4 286:1 317:2 387:6 411:14 441:1 560:2 580:1 715:1 744:2 853:6 1058:2 1194:1 1288:2 1898:2 1900:2 1969:1 2188:4 2235:1 2849:3 2918:1 2999:9 3436:2 4076:2 4847:1
TRSDOYZ128F42181A1,Pop,7:9 24:2 38:2 42:15 47:2 77:12 90:3 102:2 104:4 112:2 114:2 117:1 128:12 170:1 171:1 208:4 209:3 263:2 272:2 315:4 321:3 387:3 421:1 570:1 621:2 709:1 744:2 884:4 907:2 1013:1 1029:2 1048:1 1342:2 1373:1 1437:1 1589:2 1792:1 1900:1 1943:2 1982:1 2075:1 2188:2 2330:2 2424:1 2782:1 3192:2 3477:1 3567:1 3596:1 3645:4 4842:1 4853:1 4958:1
TRCQCZC128F424F985,Pop,10:1 28:6 54:1 97:2 106:1 123:1 158:2 189:2 218:6 365:2 385:2 400:6 498:1 579:2 653:1 706:1 734:2 807:2 920:1 1025:3 1060:2 1082:2 1113:3 1122:1 1316:3 1383:1 1402:2 1422:1 1423:2 1558:1 1596:1 1852:1 2024:2 2159:1 3017:1 3041:1 3085:2 3199:1 3228:1 3253:1 3495:1 3527:1 3799:1 3805:1 3872:1 4063:1 4830:4
TRNXJUZ128F42948DB,Pop,6:2 10:3 24:2 47:4 102:20 128:3 151:14 179:1 226:2 272:4 286:1 288:24 296:4 298:5 309:6 391:2 436:15 614:1 696:1 719:13 966:1 1014:2 1081:2 1168:1 1226:2 1539:2 1554:1 1695:2 1762:2 1832:3 1891:1 1911:2 2045:1 2073:1 2129:15 2148:1 2171:1 2294:1 2310:1 2325:2 2340:6 2341:2 2470:1 2823:1 3033:1 3120:2 3366:1 3482:1 3755:3 3973:1 4119:15 4188:1 4834:1
TRACMAJ128F1458881,Pop,6:1 24:8 47:4 102:4 112:1 117:2 128:11 179:1 183:9 236:1 288:4 298:1 309:1 312:3 314:7 359:2 391:1 719:2 1081:1 1226:1 1396:1 1554:1 1695:1 1891:1 2171:1 2218:2 2325:1 2341:1 2516:9 3071:2 3216:2 3266:7 3373:1 3955:1 4721:1
TRXQLRR128EF3439E9,Pop,1:5 2:1 4:3 6:1 10:2 11:4 12:1 24:3 34:2 44:5 45:2 53:2 56:2 63:3 69:1 80:3 86:3 97:1 150:1 166:11 167:1 295:2 302:1 349:1 432:1 449:1 582:1 623:2 676:1 985:1 1344:1 2238:1 4114:1 4424:1 4844:2
TRTLNCO128F933ABC2,Pop,7:6 24:10 38:12 77:2 114:9 117:4 170:2 179:3 209:4 236:1 317:2 321:2 388:2 533:4 621:2 928:2 937:4 951:2 964:4 1206:6 1532:2 1539:2 1560:2 1897:2 1997:2 2046:1 2067:2 2075:2 2268:2 2967:1
TRVKKPB128F149CB6B,Pop,1:24 2:2 3:22 4:4 5:4 8:4 9:10 15:16 16:4 17:2 18:2 20:2 22:2 27:4 28:4 29:12 31:2 43:4 54:2 61:2 70:4 78:2 120:2 125:2 132:4 145:2 146:2 161:2 182:4 211:12 220:12 279:2 419:2 515:2 678:2 774:2 810:2 914:2 1021:2 1091:2 1098:1 1693:2
TRYXNQI128EF342749,Pop,1:19 3:1 5:2 8:3 9:4 10:3 11:1 12:3 13:1 14:5 16:1 19:1 25:10 28:1 29:1 31:8 32:1 34:2 35:1 39:1 46:1 52:1 56:4 61:1 66:1 74:1 82:4 84:7 91:1 98:1 110:3 115:1 152:6 185:4 220:6 267:1 292:1 306:1 312:3 313:1 328:1 348:3 350:3 357:1 392:1 399:1 424:1 635:1 769:1 905:1 3661:5
TRNBELJ128F425EBA9,Pop,1:20 2:10 3:9 4:2 5:3 6:2 10:1 13:1 14:1 16:2 18:3 30:1 37:12 40:3 45:1 49:3 51:3 59:1 61:9 69:7 85:3 91:1 100:3 111:3 116:3 127:1 143:2 152:3 154:1 162:2 182:1 204:1 224:3 285:2 292:2 329:1 352:4 360:2 367:2 395:1 399:1 545:3 654:2 833:9 929:2 1090:1 1557:1 1651:2 2113:1 2548:1 2630:1 2730:1 3237:3 3395:3
TRUAQNS128F4266057,Pop,6:5 42:4 47:5 77:5 90:1 177:6 181:2 198:3 243:3 273:7 296:5 383:2 401:13 408:15 484:1 722:2 866:1 943:1 1010:8 1269:1 1327:1 1495:1 1581:1 1608:1 1733:1 1737:12 1802:2 2091:1 2150:1 2289:1 3006:1 3229:2 3346:1 3513:1 3739:3 4217:1 4320:2
TRWYIWJ128F42BC158,Pop,1:1 7:1 10:3 28:2 41:2 47:2 112:6 117:2 128:4 151:2 177:1 246:2 272:1 288:7 296:4 298:2 309:2 314:1 359:1 391:1 614:1 696:1 746:3 992:1 1011:2 1176:2 1494:1 1544:2 1546:4 1762:1 1891:1 1908:1 1911:1 1922:2 2036:2 2148:1 2153:2 2305:1 2310:1 2341:1 2470:1 2652:1 3071:1 3120:1 3266:2 3373:2 3699:1 3903:1 4056:1 4058:1 4417:1 4808:2
TRYPZIQ128F1497355,Pop,1:4 2:11 3:4 4:2 5:4 6:3 7:4 10:2 13:1 15:3 16:2 18:4 36:2 41:2 45:3 46:1 56:1 65:1 74:2 89:6 116:2 119:4 131:2 137:3 138:1 221:2 224:2 245:3 254:2 256:2 278:2 282:1 287:2 301:1 308:2 329:2 355:1 423:1 433:2 438:1 477:2 481:3 592:2 617:3 619:2 631:2 707:2 721:1 762:2 1117:2 1344:2 1397:4 2491:1 2863:1
TROEFAV128F146F523,Pop,42:5 47:4 90:1 102:3 181:1 198:8 243:4 273:1 401:4 535:1 643:3 664:3 702:2 722:3 1066:4 1618:3 1737:1 2132:1 2934:1 2993:1 3115:1 3513:1 3597:2 3607:2 3915:2 4414:1 4493:2
TRYXXEV128F4270063,Pop,1:11 2:1 3:14 4:4 9:7 11:2 15:6 16:2 19:1 20:4 21:1 23:1 24:2 25:1 26:3 27:4 31:6 34:2 40:2 48:2 49:2 56:1 58:1 62:1 63:1 66:3 70:1 74:1 83:3 84:3 94:1 95:1 123:2 126:1 131:3 153:4 155:1 159:1 182:1 187:1 200:4 202:1 203:2 232:3 251:1 307:2 348:1 354:5 430:4 485:2 488:4 639:1 930:3 1607:2
TRMRLVF128F933ABC4,Pop,24:1 38:3 42:33 47:1 90:3 102:15 114:3 128:6 158:1 174:9 183:1 209:1 263:10 272:17 314:6 391:1 425:6 441:1 498:1 580:24 657:11 835:1 849:1 884:1 1044:1 1052:6 1158:1 1160:1 1273:2 1288:1 1297:1 1453:1 1517:1 1661:1 1674:1 1830:1 1897:1 1900:2 2076:1 2109:1 2110:1 2139:1 2235:1 2293:1 2345:1 3289:1 3591:1 3685:1 4463:1 4546:1 4748:1
TRVIWCJ128F92E5B57,Pop,1:3 12:2 24:1 66:2 120:4 136:2 609:2 918:3 1001:2 1405:3
TRNHWTK128F145CD09,Pop,38:1 42:4 47:30 114:1 117:1 177:3 179:1 181:1 243:5 273:2 397:1 401:1 405:3 412:1 428:1 496:1 664:1 702:2 889:2 913:2 1030:3 1128:1 1338:1 1701:1 1866:1 2011:1 2040:1 2289:1 2427:2 2446:2 2525:1 2533:4 2645:1 2733:1 3334:1 4414:1 4759:3
TRTJIPJ128F4242D55,Pop,1:2 22:2 90:2 181:6 190:1 344:1 390:7 474:2 530:2 541:1 572:31 632:7 708:7 710:4 826:5 972:3 1022:1 1072:2 1246:1 1282:10 1311:2 1380:2 1516:2 1641:1 1691:3 1736:1 1901:1 2014:2 2105:1 2405:1 2635:1 3209:24 3299:1 3463:9 3654:9 4348:2 4779:1 4780:1
TRJGTFC128F4281F1F,Pop,2:13 4:6 5:5 12:6 13:5 17:1 18:1 27:1 28:1 30:9 32:1 33:1 41:1 63:1 81:1 103:1 118:1 201:7 212:4 234:1 250:1 260:6 268:1 274:1 279:1 351:4 404:5 484:1 517:1 521:7 717:1 730:4 1003:5 1133:4 1400:1 1649:8 1809:1 2090:4 2740:1 3270:5 3741:5 4435:1
TRFVSMX128F4259730,Pop,1:13 2:5 3:14 4:1 6:2 7:5 8:19 10:3 14:3 16:19 20:4 21:10 22:2 23:15 25:7 28:1 32:1 35:1 36:2 45:4 49:1 58:1 78:1 85:1 96:6 105:1 110:5 127:1 134:1 159:1 191:1 241:2 295:4 306:1 347:2 413:2 617:3 686:1 830:2 864:2 1151:2 1175:1 1219:2 2191:2 2622:1 4252:1
TRLPNCW128F1483681,Pop,10:11 12:12 13:2 17:4 19:1 22:1 42:8 90:8 97:7 162:4 198:4 310:1 509:1 639:5 650:2 757:18 846:1 900:5 1017:1 1060:1 1139:15 1277:3 1404:17 1416:1 1449:14 1558:1 1689:1 1705:1 2039:8 2093:1 2101:1 2202:2 2285:1 2455:4 2520:1 2619:1 2669:1 2680:1 2694:1 2700:1 2812:8 2929:3 3253:3 3358:1 3404:1 3515:1 3605:1 3736:1 3810:6 4187:2 4328:1 4749:3 4933:5
TRHVKIO128F93009AD,Pop,1:3 2:7 3:9 4:11 5:1 6:3 8:6 9:1 10:2 11:18 12:4 15:3 16:5 17:11 19:2 22:2 24:2 25:2 27:2 29:2 37:1 39:4 40:1 41:8 43:2 46:4 52:1 54:2 56:2 66:2 68:2 73:8 76:17 84:1 85:3 87:2 105:2 111:1 113:4 129:7 143:32 187:1 241:5 257:21 306:1 371:3 554:2 876:1 1167:1 1510:1 2237:1 2445:2 3015:2 3774:1 4343:2
TRJXVRU128F934C244,Pop,2:8 4:2 6:6 9:1 10:1 11:3 13:5 18:1 23:1 25:1 33:1 68:1 75:1 99:1 153:1 171:1 190:1 194:1 196:1 206:1 257:1 264:1 328:1 334:1 345:1 353:1 390:1 416:1 478:1 595:1 619:1 669:1 852:1 902:1 981:1 1336:1 1360:1 1459:1 2107:1 2500:1 2631:1 2711:2 3015:1 3237:1 3259:1 3891:1 3945:2 4668:1
TRHNCZL128F42A4955,Pop,102:2 1274:2
TRGETHW128F93321E9,Pop,1:14 2:1 3:2 4:3 5:16 8:9 9:1 12:9 15:3 16:9 17:1 18:8 19:7 20:12 22:5 25:1 28:6 29:4 30:12 33:4 36:6 40:4 45:1 49:13 55:4 65:1 66:1 83:4 89:4 95:1 101:1 103:5 105:1 107:2 110:1 116:2 141:1 161:3 168:1 216:1 231:1 256:3 326:2 396:1 432:1 605:18 701:1 763:1 1035:2 1933:1 2033:2 2393:2 3631:1
TRQEKPS128F4267FC4,Pop,1:5 2:3 4:2 5:1 7:4 8:3 9:1 10:3 11:1 13:2 21:1 22:1 23:1 35:2 36:1 41:2 44:2 53:2 58:2 61:4 65:2 71:1 79:1 80:1 91:1 133:3 142:2 152:1 178:2 180:1 197:2 237:2 249:2 294:1 349:1 376:1 414:2 432:1 466:3 808:2 959:1 2409:2 3481:3
TREDBWG128EF33EDAF,Pop,10:1 22:1 97:11 102:1 122:6 123:7 158:1 218:6 365:10 385:1 400:6 541:6 559:1 579:2 653:1 671:5 807:1 1025:1 1084:1 1183:1 1240:2 1423:1 1509:5 1530:1 1583:3 2632:5 2926:1 3041:1 3228:5 4063:1
TRRQLWP128F9348D72,Pop,7:4 38:5 42:2 47:2 77:3 90:4 104:7 112:2 114:7 117:4 128:1 315:3 317:6 321:1 715:1 737:1 884:1 907:5 913:1 944:4 1158:2 1238:2 1245:1 1451:2 1484:2 1616:2 1653:6 1684:4 1981:2 2002:1 3009:1 3473:1 3958:2 4214:1
TRWMBCQ128F92CF6B6,Pop,1:1 10:5 20:1 22:1 28:2 60:10 97:5 102:2 106:2 158:2 218:11 365:3 385:2 400:2 421:40 423:1 445:1 498:3 511:1 541:2 579:2 630:3 650:5 653:2 671:4 695:2 696:22 706:1 785:1 823:1 995:1 1016:2 1025:2 1084:1 1240:10 1258:3 1449:1 1538:1 1583:2 2799:1 2859:1 3303:2 3338:1 3360:3 3375:2 3549:2 3689:4 3811:1 4430:1
TRNNOGL128F930DB13,Pop,1:8 2:2 3:8 5:1 6:1 10:1 11:6 13:7 15:2 16:2 18:2 20:2 22:2 23:2 25:2 27:2 33:2 59:2 64:1 81:4 84:2 85:3 91:2 98:2 99:2 116:2 171:2 220:2 245:1 279:1 374:2 380:1 394:2 416:2 419:2 450:1 565:6 625:2 893:1 1007:1 1162:1 1500:1 1523:2 1579:2 2423:2 3342:2 3957:1 4296:2
TRXRLZL128E0787D8B,Pop,1:6 181:24 474:2 482:1 530:26 572:38 632:5 708:13 794:24 826:1 972:7 1022:26 1072:1 1246:7 1282:10 1311:16 1328:4 1349:5 1380:1 1446:1 1561:1 1691:2 1736:1 2105:2 2116:1 2280:3 2297:2 2667:1 2700:5 2825:1 2950:1 3144:6 3178:3 3233:6 3271:3 3654:1 4189:3 4199:4 4257:2 4623:1 4779:1 4780:3 4810:5
TRCWPSW128F425F3E1,Pop,17:1 90:11 117:3 243:6 362:2 482:3 499:3 1026:1 1051:1 1140:5 1495:4 1590:9 1798:14 2307:5 2456:3 2476:6 2709:4 2751:6 3606:1 3844:6 3938:3 3991:2 4225:2 4602:3 4627:2
TRYMTOJ128F149E21A,Pop,1:21 2:4 3:8 6:7 7:4 10:4 11:4 12:6 14:3 22:2 26:2 27:8 30:6 55:2 59:2 61:5 62:1 81:2 85:2 86:4 101:9 115:3 119:2 133:2 165:1 180:4 204:5 252:2 341:2 349:2 465:2 566:1 577:2 629:4 829:3 1632:4 1699:4 2409:6 2937:2 3481:2
TRGYPPS128F42739BB,Pop,7:1 42:5 47:3 112:2 114:3 117:1 177:2 179:2 198:11 243:8 273:4 383:1 397:3 408:3 412:1 418:4 428:2 457:4 483:1 543:2 643:2 675:3 702:3 855:2 887:1 1010:1 1030:2 1128:1 1275:2 1339:3 1384:1 1566:1 1608:2 1659:4 1701:1 1735:1 1866:1 2008:2 2040:2 2329:1 2525:1 2583:1 2888:1 2951:1 2962:2 3688:2 3904:1 4274:2 4286:2 4384:1 4543:1 4590:1 4667:1 4675:1 4923:1 4929:1
TRERBGY128F145B6DC,Pop,1:9 2:1 3:1 4:17 5:4 6:51 7:1 8:8 13:1 15:1 17:1 26:1 28:3 31:1 32:1 33:5 54:2 58:5 59:35 69:1 84:5 99:1 113:3 119:2 136:1 142:1 171:1 187:3 219:2 221:1 228:1 235:5 237:1 248:1 276:3 330:1 348:1 372:3 375:5 398:4 439:3 501:15 736:19 1040:1 1285:1 1961:1 2375:1
TREDEFZ128F92F744F,Pop,1:1 2:4 3:8 6:2 8:16 9:8 10:6 11:5 12:8 13:1 17:3 27:1 28:8 29:8 46:12 58:13 71:3 74:1 99:2 119:2 143:2 167:1 168:9 210:1 217:2 222:3 254:1 364:2 369:4 380:2 458:1 509:1 629:1 788:1 816:2 829:8 941:2 1843:2 2079:1 2124:1 2238:3
TRBIWUQ12903CA4390,Pop,1:5 2:3 3:1 4:5 5:2 6:2 7:3 11:4 12:1 15:1 17:1 19:2 20:1 23:3 24:1 26:1 30:1 31:1 35:1 39:1 41:2 49:1 55:1 60:1 72:1 73:1 87:2 109:1 110:1 141:1 182:1 201:3 210:3 228:1 260:2 290:1 345:1 358:1 373:1 449:1 521:3 531:1 551:1 869:1 1003:1 1064:1 1073:1 1259:3 1418:2 2355:1 2358:1 4071:1
TRNVMCU128F429408A,Pop,1:6 2:1 3:12 4:2 5:3 6:3 8:3 9:3 10:1 12:2 14:3 16:3 21:4 22:2 23:2 24:1 25:3 26:1 29:1 31:1 34:1 39:1 40:3 43:2 55:1 56:2 59:1 61:1 62:1 65:1 67:1 74:3 86:1 89:1 95:1 113:1 118:1 121:1 134:1 139:3 140:1 156:1 168:1 172:1 186:2 213:1 214:1 235:1 251:1 469:1 977:1 1294:1 1843:1 1939:1
TRFGYMX128F14A8754,Pop,10:1 22:3 54:4 97:4 102:9 181:3 218:6 365:5 385:3 400:1 428:3 442:3 480:2 511:3 559:3 579:12 586:1 601:3 671:8 695:2 706:4 785:2 1025:1 1060:7 1082:1 1187:3 1229:1 1240:2 1258:3 1378:1 1538:1 1828:1 2065:1 2327:1 2447:1 2846:1 2869:5 3344:1 3421:1 3496:1 3648:1 3740:3 3834:3 4080:6 4132:1 4548:3 4562:3 4572:3
TRMFMTM128F92FB3F3,Pop,1:5 100:1 124:1 151:2 474:3 514:1 568:1 632:1 695:1 978:12 993:1 1072:3 1416:6 1555:1 1641:6 2629:1 2635:1 2757:1 2843:5 3178:2 3209:1 3655:1 4005:5 4199:5 4502:2
TRQJSJI128F4295DE2,Pop,1:9 6:3 22:1 24:2 28:1 47:1 123:2 125:1 128:1 158:5 179:1 183:1 298:1 400:1 421:1 480:1 653:3 692:11 834:2 919:2 934:2 948:4 1113:4 1240:4 1258:1 1259:1 1911:1 2195:1 2533:6 2632:1 2859:1 3695:1 3799:1 4643:1
TRWAIYX128F427FB97,Pop,6:3 38:4 42:1 47:4 102:3 117:2 177:2 181:2 243:4 273:3 383:1 401:2 405:1 408:2 412:1 418:1 558:1 606:1 664:1 702:1 889:2 895:1 943:1 1059:1 1092:1 1237:1 1319:4 1374:6 1384:1 1442:1 1479:1 1541:1 1566:2 1618:1 1717:1 1802:2 1808:1 1873:2 2008:1 2040:2 2275:1 2525:1 2533:1 2617:1 2760:1 2835:3 3112:1 3141:1 3219:2 3614:1 3904:1 4104:1 4483:1 4789:8 4870:1
TRNOEFB128F92FDFAA,Pop,1:14 2:12 3:3 4:14 6:1 8:2 9:14 10:2 11:5 12:9 15:3 16:13 18:3 20:6 25:1 27:14 28:3 29:6 30:10 36:1 44:1 48:3 49:6 61:2 62:3 81:4 84:1 93:3 135:10 229:3 248:10 297:1 306:1 328:1 334:1 348:4 349:1 370:3 452:1 590:1 753:1 755:1 786:8 910:1 988:6 998:1 1075:1 1382:1 1640:3 2488:4 3431:3 3459:1
TRMQIID128F14A378E,Pop,10:1 22:1 54:2 97:2 123:1 181:1 189:10 218:6 226:3 385:3 442:1 498:2 734:1 740:5 785:1 834:2 920:2 1082:3 1084:1 1187:1 1211:2 1240:1 1284:2 1316:1 1422:2 1530:1 1538:1 1828:5 2489:2 3362:1 3375:1 3648:1 3712:2 3740:1 3946:2 4453:1
TRSNGEE128F92D73BF,Pop,6:5 7:7 24:2 38:19 42:3 47:3 77:2 90:1 102:1 111:1 128:1 158:2 174:1 177:3 179:2 208:4 209:15 236:13 246:5 263:1 314:2 321:2 387:2 405:2 411:2 530:3 621:2 644:3 744:2 795:2 828:6 862:2 917:6 944:1 1000:1 1029:2 1033:3 1058:1 1172:1 1297:1 1467:3 1532:1 1628:2 1684:1 1792:6 1969:1 2077:2 2293:1 2605:3 2653:1 2918:1 2936:1 3086:3 3538:3 4072:1
TRIIXTG128F427AC3B,Pop,10:1 22:2 28:4 54:5 106:2 158:8 181:26 218:4 361:1 365:1 385:1 400:1 442:6 559:4 600:9 653:8 671:2 706:2 740:4 807:4 839:1 888:1 897:1 995:1 1016:1 1084:1 1113:1 1122:1 1187:8 1509:1 1558:4 1587:2 1604:2 1649:5 1852:1 2057:4 2065:10 2816:1 2926:2 3224:7 3307:3 3712:1 3740:2 3949:1 4336:3
